,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,days_since_last_tx,txs_avg_amount,amount_std,avg_cashout_amount,ratio_recent_vs_past_txs,ratio_recent_vs_past_amount,ratio_cashouts,ratio_transfers,inflation_pressure,days_since_last_ss,total_ss_past30d,total_ss_past90d,avg_ss_per_wk,avg_ss_duration_min,std_ss_duration_min,ratio_ss_time_recent_vs_past,ratio_events_sessios,ratio_failed_ss,total_opened_push,Churn
11326,683,40,9,103433.26540983602,1,1,0,2027.6872885930034,3,159537.51635696026,245759.56240530635,163211.31689329835,0.04337062460764084,0.586703235892697,-1.1778022415433271,-1.9439160441051213,0.04633610110487735,7,2,14,1.0560041743677553,21.277624415327345,20.74733919202757,-0.2677581540408273,-1.044062727134619,-2.306171342408156,4,1
1591,784,40,8,0.0,2,1,0,108891.3,1,143716.29141361258,208982.4795820448,176165.3796610169,0.0152674721307883,0.010884251223361,-1.1631508098056809,-2.26176309847379,0.0472797120211631,1,4,8,0.8888888888888888,20.959522908171703,18.63914982341459,1.116737203709628,-1.2237754316221157,-2.833213344056216,1,0
13944,635,47,5,172214.60145073917,1,1,0,161352.96491414818,1,268480.1470363139,445733.44628508575,237230.0082218688,-0.005011105814051528,0.9015680791285439,-0.6551175832040556,-2.784800792607057,0.011537820328562499,21,1,9,1.237538224092655,31.70268791166622,28.10886540792145,-0.23245040155552088,-0.702017780612597,-3.2524128656865092,11,1
461,615,61,9,0.0,2,1,0,150227.85,1,127208.94523809524,197106.8974603006,107858.54272727272,0.0206192872027356,-0.2536190962164737,-1.1370785694959058,-2.360854001118021,0.056374359090547,1,7,22,1.5,17.99690556473777,14.604153620752658,-0.3261525132100931,-1.203972804325936,-2.5902671654458267,4,1
9767,655,46,7,0.0,1,0,0,147624.47420610304,2,112877.94113776115,160185.49410490302,152051.9707963917,-0.09713729315134101,-0.438780238411297,-1.1363547564005454,-2.423605349236637,0.05218864984842678,24,1,6,0.6472735317280187,15.69623931229767,13.580454596290199,-0.22549397332342347,-1.8710231005758629,-2.0190468640261825,3,1
11685,523,45,3,140450.68655078948,1,0,0,53309.880447591946,18,102058.8140015958,138502.19246093842,194729.05479321195,-0.05910052059054592,-4.176460828378545,-1.6280911045666122,-2.2079519728480044,0.25738520006952376,4,3,9,0.8551640212511903,15.698633334207415,14.701340878950944,0.3779647885567504,-1.3278580332234107,-2.7923217966220304,4,1
7349,606,38,3,99897.53,1,0,0,37054.65,5,117085.8558604651,209253.3897523616,138680.73109375,-0.1086338410027955,-0.0976888881274787,-1.200891137788528,-2.284235954325849,0.0596333145233183,24,2,3,0.3043478260869565,10.02133860158848,7.327865546237386,0.1085788043110799,-2.079441541679836,-2.079441541679836,1,0
5863,458,35,9,146780.52,2,1,1,3476.38,1,134127.00607594938,253093.60300404808,154190.00736263735,0.1823215567939546,0.7639479131959324,-1.2371131968282405,-2.203553712387867,0.0441322205068079,8,3,18,1.4285714285714286,18.032214019940135,20.30559212662177,-1.1357963421092163,-1.824549292051046,-2.740840023925201,5,0
665,750,32,5,0.0,2,1,0,95611.47,25,135226.1310526316,293587.9078070518,139874.71034090908,-0.8955646013570381,-2.5554849952588325,-1.2316754068752718,-2.109393863963187,0.0590099196381302,8,2,4,0.45,4.993271345330124,3.0024490788104834,0.1502772599871076,-1.6094379124341005,-2.302585092994045,1,0
5592,508,54,10,0.0,1,1,1,175749.36,1,176793.34455445546,686106.3281547654,128242.61116666668,0.1254776578174257,-0.644882148881339,-1.208096521509798,-2.091864061678393,0.0297184424934179,6,2,15,1.1923076923076923,16.179879560110795,16.160668647135005,-0.0344644026056639,-1.2685113254635072,-2.367123614131617,7,0
10971,757,31,7,142636.4346867662,2,1,0,140680.87431651997,1,246046.66840904916,629971.0771866903,228123.66412014086,-0.1981035476713347,-1.3975594759847996,-0.7397896045727727,-3.041485375579147,0.07556261925282912,7,5,23,2.316026995886591,28.380385022652092,34.34159336131391,0.1221289730179358,-0.6839152951231497,-3.2949081268536067,15,1
3573,584,36,4,82696.09,2,0,0,83058.14,1,153478.38455882354,319702.43963550386,150049.64319148936,0.1584703409717747,0.4602474091944903,-1.048779914920234,-2.5220856530297544,0.0349872557318763,1,4,13,1.24,15.195051985469046,10.660408269556104,0.5247785502035933,-0.9808292530117262,-2.772588722239781,5,0
13322,655,40,3,72798.29432105225,1,1,0,120814.33903124256,10,429026.68189974665,1250898.7101083498,122563.21208312945,-0.11610921010379663,-5.951101288546388,-1.3100970871495348,-1.2591572106866011,0.2971347943319096,47,0,5,0.7427031902347501,22.465604362757038,19.77994167496915,-0.940825686613652,-1.1559650059084936,-2.690482706592233,1,1
9763,697,44,6,116088.19021546267,3,0,0,36885.20171514245,1,261942.50246498352,549831.4072180118,216722.52826652126,-0.008459241925487075,-0.5388927069773244,-0.5944859751452104,-2.944087251436457,0.05593503141069928,3,3,16,1.9510757364035833,28.120750279688906,28.287546851816217,-0.1489799101809022,-0.49670073747942173,-3.3443813914216687,15,1
5899,578,37,1,135650.88,1,1,0,199428.19,3,126396.14344827588,139707.39524042408,127611.103,-0.0137933221323359,-0.3075974079148796,-1.0033021088637848,-2.0149030205422647,0.0225708543291396,1,12,17,1.1923076923076923,24.679668260315665,24.80043577043421,1.3550709091091098,-0.9808292530117262,-3.4657359027997265,6,0
8739,644,49,10,0.0,2,1,1,145089.64,2,146476.79249999998,293359.45902482746,142392.20592592593,-0.0614527792136635,0.2805547479346146,-1.1578011600584404,-2.3456445824544927,0.0366334447105658,8,5,13,1.2083333333333333,24.01317053365059,21.88505275536945,0.3160032041913798,-1.455287232606842,-3.4011973816621555,5,0
11663,601,41,8,79271.83150166101,3,0,1,135045.33926958675,1,256172.23854809688,464976.3178638062,244059.8378915445,-0.013221060612370196,0.21758263429042263,-0.7249963169157104,-2.8262072308955184,0.03163294503435971,7,8,28,2.517498034727175,33.48548625543498,32.40652266265634,-0.2704014742639801,-0.5488193937650977,-3.4839409373212153,25,1
1780,640,39,9,131607.28,4,0,1,6981.43,1,262174.74862003775,431598.2251177036,234838.68906716417,-0.1697427745870945,-0.5883741926312617,-0.6781656269443285,-2.838889802061021,0.0799695705238189,12,4,23,2.32,27.879414427588564,20.04506330963954,-0.6872834097565591,-0.5810298824392393,-4.07753744390572,19,1
1418,735,50,9,0.0,1,0,0,166677.35,1,162013.78779874212,248209.16409554632,169015.34512820514,-0.0971637484536478,0.3592573085639393,-1.3862943611198906,-1.8971199848858813,0.0143358284299108,9,2,6,0.88,13.958315645645314,12.187857018360036,0.1003711909928397,-1.749199854809259,-3.1354942159291497,4,1
9432,683,32,9,0.0,2,1,1,24991.92,1,154771.57846153848,354969.6435535833,139772.52822580645,-0.0905968953522265,-0.8787040969440839,-1.1349799328389845,-2.1000608288825715,0.109710949543522,20,4,16,1.3478260869565215,11.250523220095436,12.459948840537704,0.495760514633104,-1.2685113254635072,-2.772588722239781,3,0
7395,648,42,4,0.0,2,1,0,19283.14,3,135218.62048076926,286159.78374712414,126382.64931034484,0.0100503358535015,0.366630829622845,-1.252762968495368,-2.0149030205422647,0.0371315906854959,21,3,13,1.0,10.989791551176332,7.460811272290016,-0.2125170509189902,-1.4271163556401458,-3.218875824868201,6,0
11092,616,44,8,0.0,1,0,1,122423.65417223862,2,217367.703678419,889176.4750846415,171566.756782358,-0.06381016273517987,-0.007002011144963571,-1.1333089497817954,-2.8441695314329456,0.06598457239222115,17,2,8,0.9021139704297372,19.677800973987125,21.214697862320126,-0.8280610927781509,-1.113557370256835,-2.876000221806219,4,1
15330,835,42,4,111901.37015520145,1,1,0,29483.386771923102,3,166969.73009781924,357085.5879047284,154753.90815138476,-0.0669711641209993,0.2603597288785591,-1.200785003071554,-1.9625189049112393,0.06977901189272974,7,2,5,0.5247074887462877,14.134228078302067,8.182976396281559,-0.15163312150732366,-1.7384835853405998,-2.592562409078973,2,1
3624,627,31,8,128131.73,1,1,0,96131.47,2,273047.9883941606,1613730.5016571064,131673.4276923077,0.1686227124357927,-1.2035916312398354,-1.2383742310432684,-2.2881963555419462,0.0757669121428216,6,8,14,1.3076923076923077,23.1363039087994,17.890006276262977,0.6248151586595635,-0.9903987040278768,-3.555348061489413,8,0
14433,587,43,3,0.0,1,0,0,143463.20451786768,1,90690.93986461028,111867.77678820246,127872.8218942392,0.014463980211985715,0.19648131198610444,-0.9981619104979681,-2.582463378241322,0.041876188981759835,45,0,8,0.9641916847241931,12.585965586115918,8.991181280700838,-0.48184679414089027,-1.6932900181616168,-2.3845313230965526,3,1
5247,564,35,4,0.0,1,1,0,158937.55,1,134478.87728395063,248051.3641076521,131861.26922330097,-0.2752815592533258,-0.6899776081269399,-1.1394342831883648,-2.451620672154533,0.0560085576248422,11,2,4,0.4583333333333333,8.65173044970058,3.669599280945113,0.2041706604695052,-1.791759469228055,-2.4849066497880004,1,0
4294,710,33,1,0.0,2,1,0,168313.17,3,149660.54185185186,198990.43000701247,190954.6366666667,-0.0588405000229334,-0.2932273464131065,-1.3862943611198906,-1.9459101490553132,0.0190170815467008,9,5,6,0.375,13.277795293815728,8.896411301431081,1.068807903028344,-1.6094379124341005,-2.302585092994045,1,0
10404,483,40,7,116315.38490954328,1,0,1,4288.01107991322,11,140722.75523284267,227085.15081884913,155662.9900837043,-0.09909715676620698,-0.387003234827914,-1.1439906406355007,-2.1693794227624488,0.07738919032134525,18,2,9,0.9309805310295546,13.762908865433545,11.955289151689428,-0.23543590623491073,-1.5447373177517167,-2.6136619422940583,4,1
5089,835,32,8,124993.29,2,1,1,27548.06,1,115415.90670886076,208789.67557538176,130865.60352272728,0.093090423066012,0.2520525473397623,-1.2702654041451409,-2.580847943529335,0.0586862439416342,3,8,19,1.24,17.1164128505972,10.154969987165984,0.3420252561540963,-1.1631508098056809,-3.4657359027997265,2,0
14953,658,48,3,143082.46275339698,1,1,0,142835.7559075344,1,97914.3763396266,127412.4058715446,112111.68816621006,0.15273991930325587,0.4966292174486493,-1.0329588684609416,-2.4849410513778953,0.03843088386024471,34,2,5,0.9762878654948974,16.098004887353945,9.172504690324523,0.06911158105932569,-1.0393525597159772,-2.750753730994532,0,1
12250,596,54,9,0.0,3,1,1,178984.5343740512,1,223143.30759367882,320964.94510602864,221734.64203609154,-0.05074427848608516,-0.41466014012932917,-0.6701686394051768,-3.016079646692638,0.024463550104180675,21,2,16,1.9457982917573973,28.304188743777917,25.425707304874848,-1.5370313196389016,-0.5019433237499926,-3.549586385081416,13,1
8083,574,39,5,119013.86,1,1,0,103421.91,3,207306.84456896552,661129.5544437941,157632.28606060607,-0.2231435513142098,-0.9401835896723582,-1.2358134101815947,-1.9895852125579747,0.0655782414269465,9,5,14,1.3333333333333333,23.995353223344125,31.776715233326648,-0.1997084964944536,-1.7047480922384253,-3.49650756146648,6,0
9697,726,52,7,0.0,1,0,0,157588.731456359,1,136884.52121080994,285686.7615805918,143495.0248216115,0.07650368733332844,0.21885689133380604,-1.1120673707484232,-2.64388794950491,0.04033543727150668,2,7,17,1.3028932775122621,17.904142693187453,12.773183920634125,0.5614587197059457,-1.3958835962823473,-3.364339630376384,3,1
14743,591,34,5,4146.01651494149,1,1,0,91242.12038467042,5,159820.22958094222,271255.37453876395,135027.8654999398,-0.12043945432929216,-0.19469469720449362,-1.049368516076428,-1.8568025691700982,0.04105695293650803,37,0,3,0.5219494163597883,8.255017165232333,5.664780325896759,-0.38560582885785777,-1.5215706232945578,-2.4579896704287245,2,1
12582,662,39,5,0.0,1,0,1,91689.36684105745,9,223102.65134711537,608942.9565018389,167868.26134650304,-0.1295885319372203,-1.2924727566948149,-0.8709618728574304,-2.056414701494685,0.04922825282822928,18,2,7,0.9737204762092715,14.400503562080731,10.23257924758095,0.3477301619888261,-1.54238286772076,-2.2729891613663122,6,1
2692,528,40,4,0.0,2,1,0,25399.7,3,129805.9743269231,185668.54770761044,177866.50852941177,0.0298529631496811,0.3241241406833947,-1.0986122886681098,-2.70805020110221,0.0593327361809163,9,1,8,0.8095238095238095,10.619338707679628,9.13321890131668,-0.6548171185796691,-1.2809338454620642,-2.890371757896165,3,0
10921,675,36,4,0.0,2,0,1,23300.883157891083,5,93255.40823213889,132655.3338796163,150741.2051649239,-0.13068715832635452,-3.329504229606351,-1.4765626221908619,-2.044472397648847,0.1881592087878593,25,3,8,0.7199079200526637,13.475771344071308,11.695220147081988,-0.14297743335918095,-1.9442739183135171,-2.302585092994045,1,1
9034,582,38,9,135979.01,4,1,1,76582.95,1,231558.1151395349,419849.7429037569,222415.85453703703,-0.0098522964430115,-0.0557496686367241,-0.6862107365632881,-3.021585652380325,0.0459039639280632,1,4,19,2.28,29.888816482952866,28.23573736530733,-0.7156833948010465,-0.3715635564324829,-4.060443010546419,17,1
10845,658,50,3,148945.99889395054,3,0,0,120363.30372055886,1,392448.61244657164,1112968.0186473387,297760.2238536669,-0.24662464950852175,-0.7352553992586772,-0.5556031241659636,-2.642847709292952,0.04987274553532486,4,2,14,1.3790586127056628,24.879889478523154,19.877853288214048,-0.3458136675380198,-0.29320686155955455,-3.5415195573967924,8,1
5859,522,30,3,0.0,2,1,0,145490.85,1,93035.35117021276,121994.2493001471,149924.14233333332,0.0,0.5386344967038016,-1.1198896871153945,-3.1675825304806504,0.0319580267342855,40,0,7,0.8888888888888888,10.277145240089029,6.258805008742415,-0.724422968526463,-2.1400661634962708,-2.833213344056216,1,0
2004,642,25,7,0.0,2,1,0,102083.78,1,105305.19817961166,141637.87534619687,127508.67595238096,0.1125882187792794,0.4048848307737499,-1.1792605065024415,-2.4125296803168084,0.0431709700508672,13,3,3,0.375,6.916311508723433,4.327698718353419,0.3710890062065103,-1.203972804325936,-2.302585092994045,2,0
4438,690,33,5,0.0,2,1,0,138017.68,6,102020.90979381446,158259.45832599304,135901.9726666667,-0.1153108465109943,-0.0946796110417513,-1.1509802741854256,-2.793208009442517,0.0389174204324877,1,7,12,0.8461538461538461,12.88160437806214,11.438272282439437,0.4591266660109654,-1.749199854809259,-3.1354942159291497,6,0
5186,721,35,10,0.0,2,1,0,71594.26,1,146106.21474489794,211704.9820981452,173458.132987013,0.0162605208717803,-0.7017440283923425,-0.9264949020483968,-2.338764749571548,0.0655742784908017,2,4,16,1.807692307692308,23.21630181653388,21.434983152249107,-0.0185304719214768,-1.6739764335716716,-3.1780538303479458,8,0
10534,579,56,6,146967.9033698308,1,1,0,163461.81539263335,2,145561.41826843115,263106.3200730638,125486.39299684088,0.05737212528566579,0.08314979085179264,-1.2823242860073523,-2.098815562029519,0.026801372522265027,6,2,4,0.5649494081395183,14.428037930173803,10.193868322407564,0.3774996615197711,-0.8028776225087585,-2.700613094348282,2,1
2833,840,30,8,136291.71,1,1,0,54113.38,1,147242.03944700462,299453.366438451,132325.14545454545,0.0627383406334235,0.5710365535082644,-1.179802443398123,-2.388762789235098,0.0315939244863197,1,3,10,0.8846153846153846,13.3506434831604,8.831507226551699,0.3787953051733441,-1.5686159179138452,-3.1780538303479458,1,0
10569,615,52,5,98567.4526712624,1,0,0,45834.701622164466,1,223945.16475649588,437401.6355090319,139338.07426775902,-0.12786206664063243,-1.0040293765907988,-0.7169127804820079,-2.3646944250418183,0.06606139918828276,8,2,11,0.8673635776275737,19.001492465914993,15.548727359373714,0.447197025168303,-1.4477304919540692,-3.0668197665714207,4,1
13719,573,54,4,129982.18181373824,1,0,0,45722.97582239566,3,193992.70258383005,562913.0070678068,158801.4576106094,0.07332159988750983,0.19648266916527876,-1.1986316542235291,-2.273589215406461,0.05843005076045989,9,3,11,0.9918172755155247,21.473034216814582,19.037688228719784,0.24721306907988735,-1.7966384180808794,-3.2077933025946845,3,1
6791,709,44,9,128601.98,1,1,0,117031.2,2,111494.89483173077,177459.4053043623,137901.80057377048,0.0625203569813339,0.0710346942009643,-1.220901866426384,-2.395500062072416,0.0459019881812334,1,3,12,0.8846153846153846,14.30680113094515,9.292985382302737,-0.7387096709148547,-1.3862943611198906,-3.1780538303479458,2,0
2946,640,29,3,0.0,2,1,0,2743.69,1,118326.58283950618,221602.0352433146,134612.788028169,-0.1239369012307618,-0.0995057888399748,-1.2205021062771466,-2.361674009364052,0.0648945206858796,43,0,2,0.6111111111111112,7.2530941518811005,4.045931380431514,-0.2509336549709358,-1.791759469228055,-2.4849066497880004,1,0
781,642,34,8,0.0,1,1,0,72085.1,1,135793.18655913978,249339.74515989303,115264.3387837838,0.0504961640145322,-0.3361700036855537,-1.32220316720964,-2.121456853764133,0.0560369009193503,7,4,10,0.75,7.720161921513776,3.755186301939368,0.2318766247293658,-1.845826690498331,-2.9444389791664407,2,0
3661,780,37,3,0.0,2,0,0,182156.81,1,151499.46207792204,220352.252139211,194851.6381481481,0.0235304974101942,1.208960109066392,-1.024504316514388,-2.5649493574615367,0.0036415429421021,5,3,6,1.0769230769230769,18.61155953612755,18.81382639966147,0.2120012251581234,-1.9810014688665836,-3.367295829986474,7,1
13429,642,43,3,166852.8932230901,1,1,0,90384.92969316147,1,217948.11983703246,426998.9802534691,209372.3506821903,0.09813915407680812,0.4742363861291849,-0.9845573075068319,-2.1455114729127773,0.02904162438343153,3,3,13,1.2963998655056803,19.11026279704238,16.419437931061214,-0.3401031647253094,-1.0364917330122485,-2.7060809385207634,5,1
2900,540,67,1,88382.01,1,0,1,59457.0,1,122009.34411764704,143539.0665130476,181018.070625,0.012903404835908,0.4038855803832492,-1.1180303745252114,-2.159484249353372,0.0320835014811534,9,4,9,0.88,20.34975624681405,15.17261270237676,0.4167242572687983,-1.3437347467010947,-3.1354942159291497,3,0
3349,692,28,5,61581.97,1,1,1,70179.91,1,104936.72243975902,176377.3873606489,122880.7556557377,0.0235304974101942,-0.01594168484702,-0.9959581346080264,-2.630088659632498,0.0423892617809648,13,1,4,0.6666666666666666,12.52674032717584,7.32452626770853,-0.4757153367172592,-2.833213344056216,-2.1400661634962708,3,0
9109,521,41,2,0.0,2,1,1,113089.43,2,157755.09065217388,290372.9648921434,85530.74399999999,-0.1209526104176624,-0.6140464923741499,-1.452252328911688,-1.770706060030223,0.0333511653178117,23,2,11,1.3333333333333333,20.87140287404624,17.95389309329394,-0.8881309415924152,-1.0647107369924282,-2.6741486494265287,9,0
12875,693,51,2,0.0,1,1,0,10789.780254939387,5,94165.83041567857,131521.4051773641,121417.40512899522,-0.05010300884342974,0.07804114555255115,-1.1980021406968966,-2.3363774156689416,0.05901192499049601,24,1,5,0.4323951825880939,9.38495703095123,3.523513171565308,-0.19904616577445275,-1.9345420500890167,-2.3612603649338433,1,1
